record_id,enumerator_id,region,age,gender,education,occupation,employment_status,hours_worked,monthly_income,household_size,survey_date,is_planted_anomaly
REC000257,ENU0109,Bihar,32,Male,Graduate,Clerk,Employed,36,5047,3,2025-07-03,False
REC000258,ENU0186,Andhra Pradesh,16,Female,Higher Secondary,Driver,Employed,37,10268,2,2025-11-16,False
REC000259,ENU0155,West Bengal,56,Male,Secondary,Street Vendor,Employed,43,8646,2,2025-11-14,False
REC000260,ENU0150,Assam,49,Female,Higher Secondary,Carpenter,Employed,22,6412,4,2025-01-28,False
REC000261,ENU0155,Assam,46,Female,Illiterate,Street Vendor,Employed,57,6552,6,2025-05-25,False
REC000262,ENU0170,Punjab,16,Male,Higher Secondary,Clerk,Employed,46,20417,7,2025-03-23,False
REC000263,ENU0077,Madhya Pradesh,13,Male,Primary,None,Not in Labour Force,0,0,1,2025-11-09,False
REC000264,ENU0119,Karnataka,31,Male,Graduate,None,Unemployed,0,0,4,2025-03-20,False
REC000265,ENU0222,Punjab,21,Female,Graduate,None,Unemployed,0,0,2,2025-07-20,False
REC000266,ENU0157,Uttar Pradesh,26,Male,Graduate,Teacher,Employed,45,24596,4,2025-09-01,False
REC000267,ENU0057,Rajasthan,31,Female,Secondary,Factory Worker,Employed,53,13742,1,2025-12-10,False
REC000268,ENU0180,Rajasthan,20,Male,Higher Secondary,None,Not in Labour Force,0,0,2,2025-03-28,False
REC000269,ENU0208,Rajasthan,16,Female,Secondary,Carpenter,Employed,32,7415,5,2025-04-22,False
REC000270,ENU0244,Maharashtra,29,Female,Higher Secondary,Driver,Employed,32,7136,4,2025-06-15,False
REC000271,ENU0194,Uttar Pradesh,36,Male,Graduate,Bank Employee,Employed,40,29680,5,2025-07-12,False
REC000272,ENU0102,Odisha,35,Female,Secondary,None,Not in Labour Force,0,0,4,2025-08-24,False
REC000273,ENU0115,Gujarat,55,Female,Secondary,Carpenter,Employed,33,7048,5,2025-06-06,False
REC000274,ENU0055,Bihar,60,Male,Graduate,None,Unemployed,0,0,5,2025-02-20,False
REC000275,ENU0115,Punjab,39,Male,Higher Secondary,Technician,Employed,60,21272,1,2025-10-22,False
REC000276,ENU0005,Rajasthan,15,Male,Secondary,None,Not in Labour Force,0,0,4,2025-06-18,False
REC000277,ENU0134,Maharashtra,45,Male,Higher Secondary,None,Not in Labour Force,0,0,7,2025-08-03,False
REC000278,ENU0121,Bihar,36,Female,Post Graduate,None,Unemployed,0,0,4,2025-02-26,False
REC000279,ENU0134,Rajasthan,26,Female,Graduate,Teacher,Employed,44,15280,5,2025-02-23,False
REC000280,ENU0043,Gujarat,28,Male,Graduate,None,Unemployed,0,0,5,2025-12-05,False
REC000281,ENU0230,Punjab,49,Male,Higher Secondary,None,Not in Labour Force,0,0,1,2025-01-03,False
REC000282,ENU0071,West Bengal,31,Male,Post Graduate,Government Officer,Employed,42,46682,3,2025-05-28,False
REC000283,ENU0127,Madhya Pradesh,27,Female,Secondary,None,Not in Labour Force,5,0,3,2025-09-15,False
REC000284,ENU0158,Gujarat,18,Male,Graduate,None,Not in Labour Force,0,0,5,2025-01-15,False
REC000285,ENU0029,Telangana,41,Female,Primary,None,Not in Labour Force,9,0,7,2025-12-08,False
REC000286,ENU0152,Kerala,31,Male,Higher Secondary,Driver,Employed,58,18765,2,2025-10-27,False
REC000287,ENU0172,Telangana,17,Female,Secondary,None,Not in Labour Force,0,0,3,2025-12-04,False
REC000288,ENU0160,Uttar Pradesh,65,Female,Illiterate,None,Not in Labour Force,0,0,3,2025-06-30,False
REC000289,ENU0240,Punjab,34,Male,Higher Secondary,Technician,Employed,40,8470,7,2025-07-26,False
REC000290,ENU0068,West Bengal,18,Male,Primary,None,Not in Labour Force,0,0,5,2025-10-22,False
REC000291,ENU0197,Uttar Pradesh,29,Female,Higher Secondary,Carpenter,Employed,23,6648,4,2025-10-04,False
REC000292,ENU0018,Gujarat,18,Female,Secondary,Street Vendor,Employed,28,5967,5,2025-12-27,False
REC000293,ENU0074,Odisha,35,Male,Higher Secondary,Shop Assistant,Employed,61,10154,4,2025-12-15,False
REC000294,ENU0179,Rajasthan,37,Female,Graduate,IT Professional,Employed,73,57501,3,2025-01-30,False
REC000295,ENU0043,Odisha,6,Male,Primary,None,Not in Labour Force,0,0,6,2025-07-23,False
REC000296,ENU0022,Karnataka,16,Female,Higher Secondary,Driver,Employed,62,18553,1,2025-08-01,False
REC000297,ENU0070,West Bengal,30,Female,Secondary,Driver,Employed,47,12282,4,2025-07-15,False
REC000298,ENU0138,Kerala,55,Male,Secondary,Carpenter,Employed,59,16438,3,2025-04-02,False
REC000299,ENU0184,Madhya Pradesh,29,Female,Secondary,Shop Assistant,Employed,40,8895,3,2025-10-20,False
REC000300,ENU0022,Maharashtra,30,Male,Graduate,None,Unemployed,0,0,5,2025-12-27,False
REC000301,ENU0136,Odisha,44,Female,Illiterate,Domestic Help,Employed,45,7070,3,2025-11-23,False
REC000302,ENU0115,Assam,22,Male,Secondary,None,Not in Labour Force,0,0,4,2025-08-31,False
REC000303,ENU0142,Madhya Pradesh,11,Female,Primary,None,Not in Labour Force,0,0,2,2025-10-28,False
REC000304,ENU0202,West Bengal,12,Male,Primary,None,Not in Labour Force,0,0,5,2025-01-28,False
REC000305,ENU0079,Assam,40,Female,Illiterate,None,Unemployed,0,0,4,2025-02-19,False
REC000306,ENU0152,Assam,35,Male,Post Graduate,Teacher,Employed,45,26144,4,2025-02-21,False
REC000307,ENU0138,Telangana,15,Female,Higher Secondary,None,Not in Labour Force,1,0,5,2025-07-31,False
REC000308,ENU0128,Kerala,27,Female,Graduate,Sales Executive,Employed,59,29570,2,2025-03-20,False
REC000309,ENU0043,Bihar,70,Male,Secondary,None,Unemployed,0,0,6,2025-01-30,False
REC000310,ENU0053,Rajasthan,34,Male,Higher Secondary,None,Unemployed,0,0,5,2025-12-19,False
REC000311,ENU0105,West Bengal,-5,Female,Secondary,Street Vendor,Employed,48,10777,5,2025-11-23,True
REC000312,ENU0063,Rajasthan,35,Female,Secondary,Street Vendor,Employed,53,7976,3,2025-07-20,False
REC000313,ENU0106,Kerala,24,Female,Secondary,Shop Assistant,Employed,41,13152,1,2025-05-01,False
REC000314,ENU0115,Tamil Nadu,32,Female,Primary,Agricultural Labourer,Employed,33,5868,4,2025-03-11,False
REC000315,ENU0045,Karnataka,71,Male,Higher Secondary,None,Not in Labour Force,6,0,2,2025-01-20,False
REC000316,ENU0067,Odisha,66,Female,Graduate,None,Not in Labour Force,0,0,1,2025-10-20,False
REC000317,ENU0249,Rajasthan,19,Female,Primary,Agricultural Labourer,Employed,48,5161,5,2025-08-17,False
REC000318,ENU0198,Andhra Pradesh,16,Male,Graduate,None,Unemployed,0,0,2,2025-06-04,False
REC000319,ENU0030,Madhya Pradesh,44,Female,Secondary,None,Unemployed,0,0,2,2025-09-02,False
REC000320,ENU0025,Madhya Pradesh,49,Female,Post Graduate,Bank Employee,Employed,41,43136,4,2025-09-21,False
REC000321,ENU0026,Punjab,30,Male,Higher Secondary,None,Not in Labour Force,0,0,1,2025-03-14,False
REC000322,ENU0224,Madhya Pradesh,37,Female,Primary,Factory Worker,Employed,41,12297,6,2025-04-14,False
REC000323,ENU0146,Tamil Nadu,60,Male,Higher Secondary,None,Not in Labour Force,2,0,5,2025-09-05,False
REC000324,ENU0064,Gujarat,68,Female,Secondary,None,Not in Labour Force,0,0,4,2025-06-07,False
REC000325,ENU0231,Assam,42,Female,Secondary,Street Vendor,Employed,37,7695,2,2025-07-18,False
REC000326,ENU0068,Telangana,30,Male,Secondary,Factory Worker,Employed,33,6871,3,2025-11-30,False
REC000327,ENU0210,Rajasthan,36,Male,Higher Secondary,Carpenter,Employed,30,6954,3,2025-06-26,False
REC000328,ENU0010,Assam,50,Male,Graduate,Bank Employee,Employed,63,82695,6,2025-04-27,False
REC000329,ENU0185,Uttar Pradesh,33,Male,Graduate,Teacher,Employed,36,15140,1,2025-09-05,False
REC000330,ENU0158,Karnataka,16,Male,Secondary,None,Unemployed,0,0,2,2025-04-20,False
REC000331,ENU0146,Madhya Pradesh,48,Female,Higher Secondary,Carpenter,Employed,65,24883,2,2025-04-23,False
REC000332,ENU0045,Odisha,8,Male,Primary,None,Not in Labour Force,0,0,4,2025-05-17,False
REC000333,ENU0013,Odisha,42,Male,Primary,None,Unemployed,0,0,4,2025-09-22,False
REC000334,ENU0072,Kerala,13,Male,Primary,None,Not in Labour Force,0,0,4,2025-10-05,False
REC000335,ENU0026,Odisha,6,Female,Primary,None,Not in Labour Force,0,0,1,2025-03-24,False
REC000336,ENU0015,Andhra Pradesh,24,Male,Secondary,None,Unemployed,0,0,6,2025-04-22,False
REC000337,ENU0070,Punjab,13,Female,Primary,None,Not in Labour Force,0,0,3,2025-08-22,False
REC000338,ENU0189,Uttar Pradesh,73,Other,Primary,None,Not in Labour Force,0,0,3,2025-07-25,False
REC000339,ENU0110,Odisha,32,Male,Higher Secondary,None,Unemployed,0,0,2,2025-10-24,False
REC000340,ENU0174,Kerala,29,Male,Secondary,Factory Worker,Employed,62,13700,3,2025-09-30,False
REC000341,ENU0073,Rajasthan,56,Female,Secondary,None,Not in Labour Force,0,0,7,2025-12-18,False
REC000342,ENU0086,Odisha,42,Female,Primary,Domestic Help,Employed,34,4078,2,2025-09-24,False
REC000343,ENU0070,Kerala,40,Female,Higher Secondary,Shop Assistant,Employed,40,8051,6,2025-01-23,False
REC000344,ENU0215,Odisha,17,Male,Post Graduate,None,Not in Labour Force,0,0,6,2025-08-25,False
REC000345,ENU0160,Uttar Pradesh,33,Female,Higher Secondary,None,Not in Labour Force,0,0,2,2025-08-30,False
REC000346,ENU0075,Maharashtra,47,Male,Higher Secondary,None,Not in Labour Force,0,0,3,2025-07-12,False
REC000347,ENU0087,Maharashtra,24,Male,Higher Secondary,None,Unemployed,0,0,5,2025-01-12,False
REC000348,ENU0116,Kerala,60,Male,Higher Secondary,None,Not in Labour Force,0,0,2,2025-03-03,False
REC000349,ENU0191,Telangana,31,Female,Illiterate,None,Not in Labour Force,0,0,3,2025-11-25,False
REC000350,ENU0018,Karnataka,53,Male,Higher Secondary,Carpenter,Employed,39,13672,4,2025-01-12,False
REC000351,ENU0095,Gujarat,56,Male,Graduate,Sales Executive,Employed,53,22185,3,2025-03-25,False
REC000352,ENU0150,Andhra Pradesh,12,Female,Primary,None,Not in Labour Force,2,0,3,2025-01-13,False
REC000353,ENU0250,Maharashtra,39,Male,Higher Secondary,Driver,Employed,65,18275,3,2025-08-01,False
REC000354,ENU0197,Telangana,12,Male,Primary,None,Not in Labour Force,0,0,6,2025-10-28,False
REC000355,ENU0001,Maharashtra,25,Female,Higher Secondary,Driver,Employed,47,14549,4,2025-06-23,False
REC000356,ENU0131,Madhya Pradesh,38,Male,Higher Secondary,Clerk,Employed,38,16871,4,2025-04-14,False
REC000357,ENU0031,Maharashtra,29,Female,Secondary,None,Unemployed,0,0,4,2025-11-27,False
REC000358,ENU0176,Bihar,54,Male,Secondary,Factory Worker,Unemployed,0,0,6,2025-11-05,False
REC000359,ENU0152,Tamil Nadu,35,Male,Graduate,Sales Executive,Employed,46,25083,5,2025-11-10,False
REC000360,ENU0224,Assam,17,Male,Graduate,Sales Executive,Employed,52,24655,3,2025-11-10,False
REC000361,ENU0112,Punjab,19,Female,Higher Secondary,None,Not in Labour Force,5,0,5,2025-04-10,False
REC000362,ENU0006,Telangana,17,Male,Higher Secondary,None,Unemployed,0,0,3,2025-02-11,False
REC000363,ENU0199,Gujarat,78,Male,Primary,None,Not in Labour Force,1,0,2,2025-05-09,False
REC000364,ENU0088,Madhya Pradesh,47,Male,Secondary,Driver,Employed,46,13362,7,2025-01-07,False
REC000365,ENU0222,Gujarat,16,Female,Graduate,Bank Employee,Employed,34,34298,3,2025-12-02,False
REC000366,ENU0073,Rajasthan,43,Female,Higher Secondary,Clerk,Employed,58,28425,3,2025-12-04,False
REC000367,ENU0208,Madhya Pradesh,19,Male,Post Graduate,None,Unemployed,0,0,3,2025-12-16,False
REC000368,ENU0147,Rajasthan,23,Female,Illiterate,Agricultural Labourer,Employed,59,14785,4,2025-03-29,False
REC000369,ENU0187,Gujarat,24,Female,Graduate,Bank Employee,Employed,19,11097,6,2025-04-29,False
REC000370,ENU0156,Punjab,39,Female,Post Graduate,Bank Employee,Employed,37,33285,4,2025-05-25,False
REC000371,ENU0179,Telangana,36,Male,Graduate,Sales Executive,Employed,55,26269,3,2025-12-08,False
REC000372,ENU0240,Kerala,48,Female,Post Graduate,IT Professional,Employed,34,43975,2,2025-06-25,False
REC000373,ENU0128,Bihar,22,Female,Post Graduate,None,Unemployed,0,0,5,2025-05-04,False
REC000374,ENU0156,Punjab,12,Male,Primary,None,Not in Labour Force,0,0,3,2025-01-07,False
REC000375,ENU0105,West Bengal,28,Female,Primary,None,Unemployed,0,0,1,2025-05-21,False
REC000376,ENU0149,Assam,25,Male,Secondary,Shop Assistant,Employed,32,6209,7,2025-01-21,False
REC000377,ENU0162,Madhya Pradesh,62,Female,Post Graduate,IT Professional,Employed,56,80458,4,2025-11-25,False
REC000378,ENU0021,Rajasthan,77,Male,Higher Secondary,None,Not in Labour Force,0,0,4,2025-01-23,False
REC000379,ENU0023,Rajasthan,44,Male,Secondary,Street Vendor,Employed,49,7344,6,2025-10-11,False
REC000380,ENU0069,Maharashtra,51,Male,Higher Secondary,Carpenter,Employed,31,11181,2,2025-01-09,False
REC000381,ENU0180,Maharashtra,16,Female,Graduate,Sales Executive,Employed,31,9764,4,2025-09-13,False
REC000382,ENU0187,Karnataka,38,Female,Graduate,Clerk,Employed,50,23630,4,2025-10-22,False
REC000383,ENU0136,Uttar Pradesh,40,Male,Secondary,None,Not in Labour Force,0,0,4,2025-01-13,False
REC000384,ENU0109,Odisha,28,Female,Secondary,Carpenter,Employed,35,11071,3,2025-06-26,False
REC000385,ENU0127,Karnataka,14,Female,Primary,None,Not in Labour Force,0,0,4,2025-09-10,False
REC000386,ENU0134,Kerala,37,Male,Secondary,Street Vendor,Employed,24,4313,2,2025-08-07,False
REC000387,ENU0006,Tamil Nadu,51,Male,Secondary,Street Vendor,Employed,27,4128,3,2025-07-01,False
REC000388,ENU0142,Madhya Pradesh,8,Male,Primary,None,Not in Labour Force,0,0,3,2025-05-04,False
REC000389,ENU0005,Assam,48,Male,Illiterate,Domestic Help,Employed,43,6766,6,2025-11-27,False
REC000390,ENU0013,Assam,31,Female,Graduate,None,Not in Labour Force,0,0,6,2025-03-24,False
REC000391,ENU0030,Gujarat,47,Male,Secondary,Shop Assistant,Employed,50,9441,5,2025-02-06,False
REC000392,ENU0031,Uttar Pradesh,35,Male,Primary,Domestic Help,Employed,26,1576,3,2025-03-04,False
REC000393,ENU0163,Madhya Pradesh,63,Female,Primary,None,Not in Labour Force,0,0,4,2025-08-08,False
REC000394,ENU0039,Bihar,27,Male,Illiterate,None,Unemployed,0,0,5,2025-12-17,False
REC000395,ENU0103,Rajasthan,16,Male,Higher Secondary,None,Unemployed,0,0,6,2025-12-04,False
REC000396,ENU0193,West Bengal,60,Female,Secondary,None,Not in Labour Force,0,0,8,2025-04-07,False
REC000397,ENU0173,Andhra Pradesh,31,Male,Graduate,Bank Employee,Employed,61,57408,1,2025-05-19,False
REC000398,ENU0211,Uttar Pradesh,55,Female,Graduate,Sales Executive,Employed,57,37745,1,2025-04-15,False
REC000399,ENU0067,Maharashtra,31,Male,Primary,Factory Worker,Employed,44,11282,6,2025-10-27,False
REC000400,ENU0159,Telangana,29,Female,Secondary,None,Unemployed,0,0,7,2025-06-27,False
REC000401,ENU0128,Maharashtra,24,Male,Illiterate,None,Not in Labour Force,0,0,2,2025-03-17,False
REC000402,ENU0200,Karnataka,21,Male,Secondary,None,Not in Labour Force,5,0,5,2025-11-27,False
REC000403,ENU0007,Karnataka,53,Female,Post Graduate,None,Not in Labour Force,7,0,0,2025-04-14,True
REC000404,ENU0215,Karnataka,45,Male,Higher Secondary,Carpenter,Employed,54,12604,3,2025-07-02,False
REC000405,ENU0177,Karnataka,42,Female,Higher Secondary,None,Unemployed,0,0,1,2025-08-27,False
REC000406,ENU0188,West Bengal,31,Female,Higher Secondary,Driver,Employed,41,14592,2,2025-06-26,False
REC000407,ENU0229,Karnataka,38,Male,Secondary,Shop Assistant,Employed,28,5404,5,2025-11-18,False
REC000408,ENU0007,Odisha,37,Male,Secondary,None,Not in Labour Force,0,0,3,2025-10-17,False
REC000409,ENU0220,Uttar Pradesh,68,Male,Secondary,None,Not in Labour Force,0,0,5,2025-04-03,False
REC000410,ENU0240,Telangana,31,Female,Primary,None,Unemployed,0,0,2,2025-05-23,False
REC000411,ENU0192,Odisha,33,Male,Secondary,Shop Assistant,Employed,41,8555,5,2025-06-07,False
REC000412,ENU0058,West Bengal,48,Male,Post Graduate,None,Not in Labour Force,0,0,6,2025-12-26,False
REC000413,ENU0166,Gujarat,37,Female,Graduate,None,Unemployed,0,0,12,2025-11-06,False
REC000414,ENU0143,Bihar,49,Male,Graduate,None,Unemployed,0,0,4,2025-02-22,False
REC000415,ENU0194,Maharashtra,28,Male,Primary,Factory Worker,Employed,59,18993,2,2025-11-08,False
REC000416,ENU0070,Telangana,18,Male,Post Graduate,Doctor,Employed,39,73166,1,2025-04-04,False
REC000417,ENU0211,Maharashtra,48,Female,Secondary,None,Not in Labour Force,4,0,7,2025-03-17,False
REC000418,ENU0227,Rajasthan,31,Female,Secondary,None,Not in Labour Force,6,0,7,2025-11-26,False
REC000419,ENU0071,Andhra Pradesh,82,Female,Graduate,None,Not in Labour Force,3,0,2,2025-03-19,False
REC000420,ENU0193,Punjab,16,Female,Higher Secondary,None,Unemployed,0,0,5,2025-09-17,False
REC000421,ENU0120,West Bengal,29,Male,Secondary,Shop Assistant,Employed,64,15823,2,2025-09-14,False
REC000422,ENU0066,West Bengal,37,Female,Primary,Construction Worker,Employed,35,5997,4,2025-02-25,False
REC000423,ENU0243,Kerala,30,Male,Secondary,Street Vendor,Employed,28,4565,6,2025-03-04,False
REC000424,ENU0169,Rajasthan,48,Male,Secondary,Carpenter,Employed,38,10428,3,2025-01-09,False
REC000425,ENU0078,Uttar Pradesh,42,Male,Secondary,Shop Assistant,Employed,62,18100,5,2025-06-07,False
REC000426,ENU0174,Uttar Pradesh,46,Male,Secondary,Street Vendor,Employed,72,9302,5,2025-01-09,False
REC000427,ENU0227,Karnataka,39,Male,Post Graduate,None,Not in Labour Force,0,0,2,2025-01-23,False
REC000428,ENU0089,Tamil Nadu,24,Female,Graduate,Clerk,Employed,32,10711,1,2025-10-19,False
REC000429,ENU0226,Maharashtra,24,Male,Secondary,Street Vendor,Employed,48,8671,5,2025-10-20,False
REC000430,ENU0188,Tamil Nadu,40,Female,Post Graduate,None,Not in Labour Force,0,0,3,2025-04-07,False
REC000431,ENU0176,Assam,41,Female,Primary,Construction Worker,Employed,50,8933,5,2025-12-19,False
REC000432,ENU0055,Madhya Pradesh,43,Male,Secondary,Carpenter,Employed,38,11947,2,2025-06-19,False
REC000433,ENU0097,Karnataka,41,Male,Secondary,Shop Assistant,Employed,36,7530,4,2025-08-16,False
REC000434,ENU0228,Rajasthan,43,Female,Graduate,Teacher,Employed,51,27848,5,2025-01-23,False
REC000435,ENU0062,Karnataka,16,Female,Post Graduate,None,Not in Labour Force,5,0,4,2025-01-11,False
REC000436,ENU0002,Uttar Pradesh,36,Female,Secondary,None,Not in Labour Force,2,0,6,2025-07-29,False
REC000437,ENU0227,Uttar Pradesh,27,Male,Post Graduate,Engineer,Employed,34,51344,6,2025-07-05,False
REC000438,ENU0175,Assam,21,Male,Post Graduate,None,Not in Labour Force,0,0,4,2025-12-25,False
REC000439,ENU0083,Gujarat,38,Female,Primary,Street Vendor,Employed,70,9604,3,2025-07-13,False
REC000440,ENU0183,Tamil Nadu,60,Female,Secondary,Factory Worker,Employed,33,6811,4,2025-05-17,False
REC000441,ENU0208,Maharashtra,41,Male,Graduate,None,Not in Labour Force,3,0,1,2025-09-29,False
REC000442,ENU0028,Assam,55,Female,Primary,Domestic Help,Employed,61,6186,6,2025-06-25,False
REC000443,ENU0195,Kerala,36,Female,Secondary,None,Unemployed,0,0,6,2025-10-19,False
REC000444,ENU0098,Punjab,45,Female,Illiterate,None,Not in Labour Force,0,0,6,2025-09-02,False
REC000445,ENU0076,Madhya Pradesh,14,Female,Primary,None,Not in Labour Force,0,0,3,2025-07-10,False
REC000446,ENU0001,Kerala,30,Male,Illiterate,None,Not in Labour Force,9,0,6,2025-12-18,False
REC000447,ENU0127,Karnataka,15,Male,Higher Secondary,None,Not in Labour Force,0,0,5,2025-02-19,False
REC000448,ENU0128,Maharashtra,45,Male,Illiterate,Agricultural Labourer,Employed,35,4676,5,2025-12-08,False
REC000449,ENU0014,Punjab,40,Male,Higher Secondary,Technician,Employed,39,10605,1,2025-03-10,False
REC000450,ENU0137,Karnataka,13,Female,Primary,None,Not in Labour Force,0,0,6,2025-05-11,False
REC000451,ENU0231,Madhya Pradesh,45,Male,Primary,Agricultural Labourer,Employed,48,8440,9,2025-06-05,False
REC000452,ENU0072,Andhra Pradesh,27,Male,Illiterate,Construction Worker,Employed,36,9017,3,2025-09-23,False
REC000453,ENU0161,Gujarat,50,Male,Higher Secondary,None,Not in Labour Force,0,0,3,2025-06-22,False
REC000454,ENU0090,Tamil Nadu,18,Male,Primary,Agricultural Labourer,Employed,44,7735,3,2025-08-27,False
REC000455,ENU0043,Rajasthan,32,Male,Primary,Domestic Help,Employed,37,5262,2,2025-12-31,False
REC000456,ENU0185,Uttar Pradesh,29,Male,Illiterate,None,Not in Labour Force,0,0,5,2025-03-20,False
REC000457,ENU0184,Maharashtra,42,Female,Higher Secondary,Driver,Employed,40,13816,5,2025-05-17,False
REC000458,ENU0143,Karnataka,33,Male,Higher Secondary,None,Unemployed,0,0,3,2025-08-26,False
REC000459,ENU0188,Madhya Pradesh,43,Male,Graduate,Sales Executive,Employed,58,36768,5,2025-05-08,False
REC000460,ENU0228,Rajasthan,34,Female,Higher Secondary,Clerk,Employed,37,13554,4,2025-08-29,False
REC000461,ENU0054,Assam,41,Female,Graduate,Sales Executive,Employed,45,24844,5,2025-04-20,False
REC000462,ENU0219,Gujarat,27,Male,Graduate,Bank Employee,Employed,42,38700,1,2025-03-03,False
REC000463,ENU0225,Odisha,14,Male,Primary,None,Not in Labour Force,0,0,3,2025-07-31,False
REC000464,ENU0017,Tamil Nadu,21,Male,Primary,Agricultural Labourer,Employed,44,4741,7,2025-11-12,False
REC000465,ENU0081,Telangana,46,Male,Graduate,Clerk,Employed,44,18961,5,2025-01-08,False
REC000466,ENU0166,Andhra Pradesh,36,Female,Illiterate,None,Not in Labour Force,0,0,6,2025-02-01,False
REC000467,ENU0236,Bihar,26,Female,Secondary,None,Unemployed,0,0,2,2025-10-21,False
REC000468,ENU0233,Tamil Nadu,20,Female,Secondary,Carpenter,Employed,28,10318,6,2025-12-08,False
REC000469,ENU0233,Punjab,30,Female,Secondary,None,Not in Labour Force,3,0,7,2025-06-04,False
REC000470,ENU0195,Odisha,43,Male,Primary,Factory Worker,Employed,47,9286,2,2025-07-12,False
